age,education_level,years_experience,skills_count,skills_match_ratio,previous_companies,salary_expectation,salary_fit,location_match,remote_compatibility,availability_urgency_ratio,experience_level_numeric,education_numeric,match_score,match_label,candidate_skills,required_skills,candidate_location,job_location,remote_work,remote_allowed,availability_days,urgency_days,salary_range_min,salary_range_max,required_experience
28,master,1,6,0.3333333333333333,0,69920.19402224079,1.0,0.2,0.5,1.0,2,3,0.28523855083182037,poor_match,"git,sql,mongodb,terraform,python,django","sql,redis,aws,fastapi,python,data science",Manaus,Rio de Janeiro,True,False,4,123,68261,96029,mid
29,bachelor,5,5,0.125,2,68045.60475788788,0.8,1.0,1.0,0.7304347826086957,4,2,0.29215089313736914,poor_match,"terraform,numpy,django,critical thinking,machine learning","kubernetes,numpy,node.js,java,aws,scikit-learn,javascript,python",Porto Alegre,Brasília,True,True,115,84,142631,173956,lead
25,master,2,3,0.0,1,69904.41890404896,0.3,0.2,0.5,1.0,1,3,0.4266102759681767,poor_match,"communication,problem solving,time management","scikit-learn,sql,flask,django,machine learning",Manaus,Belo Horizonte,True,False,2,81,40010,61315,junior
60,master,38,15,0.6,1,237271.5342767093,0.3,0.2,0.5,0.21212121212121213,2,3,0.6646885756027862,good_match,"scikit-learn,react,postgresql,adaptability,mongodb,git,java,aws,teamwork,critical thinking,communication,leadership,django,kubernetes,data science","mongodb,git,terraform,aws,python",Salvador,Rio de Janeiro,False,False,66,14,64058,83900,mid
40,phd,15,6,0.1111111111111111,2,141575.26986541654,1.0,0.2,0.5,1.0,4,4,0.5849345366788324,poor_match,"redis,leadership,python,postgresql,node.js,data science","terraform,postgresql,javascript,pandas,react,sql,kubernetes,django,aws",Rio de Janeiro,Porto Alegre,True,False,10,69,140746,174442,lead
22,master,0,4,0.125,0,63530.55854201702,0.8,0.2,0.8,1.0,3,3,0.26214150738496383,poor_match,"docker,java,aws,data science","scikit-learn,node.js,kubernetes,fastapi,javascript,java,machine learning,python",Belo Horizonte,Recife,False,True,66,103,91018,110511,senior
49,bachelor,22,7,0.4,2,144435.76466383302,0.3,1.0,1.0,0.8484848484848485,2,2,0.7095128419085046,good_match,"numpy,critical thinking,docker,leadership,scikit-learn,react,aws","aws,scikit-learn,node.js,django,python",Rio de Janeiro,Fortaleza,True,True,33,28,73578,112863,mid
37,bachelor,13,4,0.0,3,94434.1754515638,1.0,0.2,0.8,1.0,2,2,0.6824038226117842,good_match,"react,adaptability,redis,leadership","terraform,kubernetes,pandas,python,numpy,javascript",Salvador,Porto Alegre,False,True,115,120,74682,108072,mid
31,bachelor,9,5,0.1111111111111111,3,79316.08341699082,0.8,0.2,0.5,1.0,3,2,0.5444378154582508,poor_match,"leadership,terraform,django,postgresql,fastapi","terraform,react,scikit-learn,java,redis,python,node.js,pandas,docker",Belo Horizonte,Manaus,True,False,12,143,96424,115605,senior
54,bachelor,27,7,0.2222222222222222,1,150400.60284962997,0.3,0.2,0.5,0.7183098591549296,3,2,0.475939636236332,poor_match,"communication,redis,numpy,aws,time management,data science,leadership","docker,data science,machine learning,kubernetes,fastapi,git,terraform,aws,mongodb",Manaus,Porto Alegre,False,False,71,51,97498,117537,senior
46,high_school,22,7,0.4,0,125272.42429736702,0.3,1.0,1.0,0.9333333333333333,1,1,0.5398509609815085,poor_match,"terraform,aws,react,python,node.js,numpy,problem solving","scikit-learn,flask,pandas,node.js,numpy",Curitiba,São Paulo,True,True,105,98,37810,56225,junior
55,bachelor,26,12,0.2857142857142857,1,166262.06222415186,0.3,0.2,0.5,0.4393939393939394,2,2,0.6642941675418478,good_match,"git,python,communication,postgresql,problem solving,flask,aws,redis,critical thinking,kubernetes,sql,leadership","postgresql,react,python,numpy,terraform,node.js,docker",Manaus,Curitiba,False,False,66,29,72109,103401,mid
62,master,38,11,0.3,2,205140.895200807,0.3,1.0,1.0,1.0,4,3,0.6789699258048484,good_match,"time management,terraform,critical thinking,creativity,kubernetes,communication,redis,scikit-learn,mongodb,python,django","aws,machine learning,django,fastapi,flask,react,docker,kubernetes,mongodb,pandas",Manaus,Salvador,True,True,32,67,143442,158489,lead
63,phd,34,12,0.4444444444444444,2,200960.1594943759,0.3,1.0,1.0,1.0,4,4,0.8955370751975399,good_match,"teamwork,communication,node.js,creativity,mongodb,python,adaptability,docker,problem solving,terraform,time management,sql","fastapi,terraform,python,scikit-learn,node.js,django,redis,sql,machine learning",Rio de Janeiro,Salvador,True,True,29,147,138487,154913,lead
63,bachelor,38,9,0.5,1,196469.48924595784,0.3,0.2,0.8,0.3445378151260504,3,2,0.5557197990839635,poor_match,"docker,git,leadership,sql,fastapi,django,java,javascript,problem solving","python,java,redis,django,terraform,sql",Brasília,Recife,False,True,119,41,103017,120079,senior
53,master,27,7,0.5,4,141930.46881275295,0.3,1.0,1.0,1.0,2,3,0.8052168287771907,good_match,"postgresql,pandas,git,creativity,sql,aws,scikit-learn","kubernetes,pandas,scikit-learn,java,postgresql,fastapi",São Paulo,Remote,True,True,93,175,62180,88400,mid
22,phd,0,3,0.16666666666666666,0,72677.95221457837,1.0,1.0,1.0,0.7549019607843137,2,4,0.32210163922821156,poor_match,"python,aws,machine learning","python,javascript,postgresql,react,scikit-learn,docker",Rio de Janeiro,Porto Alegre,True,True,102,77,60250,76870,mid
54,high_school,30,12,0.375,1,161582.62777823737,0.3,1.0,1.0,1.0,3,1,0.6823209216441816,good_match,"critical thinking,aws,machine learning,mongodb,git,adaptability,problem solving,react,redis,communication,python,javascript","mongodb,postgresql,numpy,node.js,scikit-learn,python,redis,sql",Manaus,São Paulo,True,True,48,178,101294,126353,senior
27,master,2,5,0.3333333333333333,1,70938.74034942132,1.0,1.0,1.0,1.0,1,3,0.8122891624222431,good_match,"java,postgresql,python,git,data science","flask,data science,sql",São Paulo,Curitiba,True,True,89,102,42256,79508,junior
43,master,19,2,0.2,3,128574.51496497517,0.3,0.2,0.5,1.0,2,3,0.5521791890079193,poor_match,"scikit-learn,data science","redis,scikit-learn,java,django,mongodb",Salvador,São Paulo,True,False,42,158,66414,94613,mid
40,bachelor,18,10,0.2222222222222222,2,112452.03531128679,0.8,0.2,0.5,1.0,4,2,0.5896795740445002,poor_match,"machine learning,postgresql,numpy,python,pandas,fastapi,java,creativity,problem solving,javascript","react,terraform,scikit-learn,redis,sql,javascript,numpy,mongodb,kubernetes",Belo Horizonte,São Paulo,False,False,7,72,135009,170255,lead
50,bachelor,27,9,0.4,3,153251.4721899004,0.3,1.0,1.0,1.0,2,2,0.6884669420034598,good_match,"teamwork,time management,react,mongodb,sql,postgresql,pandas,adaptability,aws","django,fastapi,python,pandas,postgresql",Belo Horizonte,Brasília,True,True,88,90,63254,90011,mid
31,master,9,5,0.16666666666666666,3,112832.32739924215,0.3,0.2,0.5,0.4146341463414634,2,3,0.5522031199570774,poor_match,"adaptability,creativity,aws,python,pandas","docker,scikit-learn,redis,terraform,pandas,flask",Rio de Janeiro,Porto Alegre,True,False,41,17,65979,96717,mid
22,master,0,5,0.2,0,74248.73596228966,1.0,1.0,1.0,0.9175257731958762,2,3,0.40713049752636693,poor_match,"git,numpy,sql,kubernetes,pandas","fastapi,mongodb,redis,numpy,django",Curitiba,Belo Horizonte,True,True,97,89,65071,83382,mid
55,phd,27,11,0.4,5,184539.06823526436,0.3,1.0,1.0,1.0,1,4,0.6347016768670801,poor_match,"numpy,sql,communication,git,teamwork,terraform,adaptability,python,data science,java,fastapi","postgresql,fastapi,java,machine learning,aws",Porto Alegre,Brasília,True,True,47,158,42707,64716,junior
28,bachelor,0,3,0.0,0,62570.59504362704,0.8,0.2,0.5,1.0,2,2,0.27749308355843166,poor_match,"kubernetes,problem solving,data science","mongodb,sql,machine learning,aws",Recife,Belo Horizonte,False,False,19,174,63119,96618,mid
22,master,0,10,0.4,0,60036.04351131687,0.8,1.0,1.0,0.45098039215686275,2,3,0.4658062075221385,poor_match,"adaptability,terraform,teamwork,machine learning,kubernetes,java,django,scikit-learn,data science,javascript","aws,flask,redis,javascript,terraform",Fortaleza,Curitiba,True,True,102,46,60502,79071,mid
25,high_school,0,2,0.3333333333333333,0,35432.47680405872,0.8,0.2,0.8,1.0,1,1,0.3058119129479714,poor_match,"redis,javascript","data science,mongodb,javascript",São Paulo,Fortaleza,False,True,21,145,40001,66259,junior
40,bachelor,18,9,0.6,1,106761.90100504809,0.3,0.2,0.5,1.0,1,2,0.621331767927392,poor_match,"python,react,java,pandas,javascript,fastapi,communication,teamwork,problem solving","fastapi,javascript,numpy,machine learning,pandas",Porto Alegre,Fortaleza,True,False,111,149,37597,62711,junior
62,bachelor,39,12,0.0,2,208185.52170945672,0.3,1.0,1.0,1.0,1,2,0.5929460655256815,poor_match,"javascript,fastapi,communication,redis,java,numpy,leadership,mongodb,adaptability,sql,teamwork,machine learning","react,flask,postgresql,terraform",Rio de Janeiro,Fortaleza,True,True,61,146,47149,63381,junior
48,bachelor,21,5,0.1,5,135473.90464478146,0.8,1.0,1.0,0.6728971962616822,4,2,0.6360624658892982,poor_match,"data science,python,kubernetes,node.js,fastapi","kubernetes,mongodb,docker,numpy,postgresql,git,django,react,scikit-learn,redis",Salvador,Salvador,True,True,107,72,135849,172839,lead
38,phd,12,5,0.25,3,113983.7549117215,1.0,1.0,1.0,1.0,3,4,0.656166310681396,good_match,"numpy,teamwork,postgresql,fastapi,django","aws,numpy,mongodb,machine learning,python,java,django,sql",São Paulo,Recife,True,True,67,156,98938,135283,senior
47,bachelor,24,8,0.3333333333333333,2,153581.85086034855,0.3,1.0,1.0,1.0,3,2,0.6262227136353465,poor_match,"problem solving,communication,critical thinking,node.js,aws,python,git,machine learning","redis,pandas,python,numpy,kubernetes,aws",Porto Alegre,Belo Horizonte,True,True,51,59,103708,141497,senior
25,bachelor,0,3,0.0,0,54847.00747818276,0.8,1.0,1.0,1.0,4,2,0.17952457640761593,poor_match,"machine learning,javascript,mongodb","fastapi,redis,terraform,react,scikit-learn,postgresql,node.js,numpy,docker,java,pandas",Manaus,Brasília,True,True,21,146,132864,171853,lead
58,high_school,33,10,0.16666666666666666,0,182773.81018834334,0.3,0.2,0.8,1.0,3,1,0.5448809190175549,poor_match,"flask,node.js,creativity,react,problem solving,scikit-learn,time management,leadership,javascript,kubernetes","numpy,flask,java,django,sql,postgresql",Manaus,Belo Horizonte,False,True,114,145,101964,139659,senior
28,bachelor,0,3,0.0,0,65541.26166315639,0.3,0.2,0.8,1.0,1,2,0.3733893527017167,poor_match,"fastapi,django,docker","data science,java,terraform,kubernetes",Salvador,Belo Horizonte,False,True,24,73,46261,64551,junior
51,bachelor,25,8,0.4,0,157916.83634205876,0.3,1.0,1.0,1.0,2,2,0.6543677679421775,good_match,"docker,python,flask,redis,sql,git,pandas,numpy","pandas,numpy,node.js,postgresql,fastapi",Brasília,Salvador,True,True,109,177,63983,93088,mid
36,bachelor,11,6,0.2,3,85799.4602703178,0.3,1.0,1.0,0.8073394495412844,1,2,0.6188727631719602,poor_match,"machine learning,terraform,java,mongodb,scikit-learn,time management","javascript,sql,node.js,django,machine learning",Fortaleza,Remote,True,True,109,88,41979,59345,junior
53,bachelor,31,12,0.5,0,167305.33882630116,0.3,1.0,1.0,1.0,1,2,0.6312063675516733,poor_match,"time management,node.js,machine learning,sql,kubernetes,data science,fastapi,teamwork,postgresql,docker,adaptability,pandas","flask,postgresql,pandas,mongodb",Manaus,Belo Horizonte,True,True,58,88,48965,84352,junior
38,bachelor,16,5,0.0,2,107920.68804885908,0.3,0.2,0.5,0.37777777777777777,1,2,0.4458215595918713,poor_match,"postgresql,python,node.js,creativity,numpy","terraform,docker,java",São Paulo,Recife,True,False,45,17,37659,53292,junior
44,master,17,9,0.25,3,127915.93213016864,0.3,0.2,0.8,1.0,1,3,0.7184986071583386,good_match,"scikit-learn,teamwork,java,pandas,leadership,terraform,aws,fastapi,kubernetes","git,docker,python,pandas",Brasília,Recife,False,True,14,81,36623,57259,junior
42,bachelor,17,9,0.5,4,117147.7637682649,0.3,1.0,1.0,1.0,2,2,0.7226356848365105,good_match,"python,communication,numpy,fastapi,time management,django,aws,flask,redis","python,git,terraform,kubernetes,fastapi,aws",Recife,Porto Alegre,True,True,75,113,61966,80252,mid
39,master,17,10,0.75,2,140006.7702835334,0.3,0.2,0.5,0.9090909090909091,2,3,0.7704721085483822,good_match,"problem solving,sql,python,teamwork,adaptability,machine learning,node.js,fastapi,react,django","sql,django,scikit-learn,python",Manaus,Curitiba,True,False,22,20,74326,103841,mid
23,phd,0,8,0.0,0,61724.67781877791,1.0,1.0,0.8,1.0,1,4,0.48125926213416337,poor_match,"time management,creativity,data science,scikit-learn,git,leadership,react,teamwork","numpy,pandas,mongodb,kubernetes",Porto Alegre,Remote,False,True,8,86,46685,79146,junior
56,bachelor,33,13,0.5,2,180069.46520815487,0.3,0.2,0.5,0.5301204819277109,3,2,0.6862354510706936,good_match,"kubernetes,aws,flask,java,terraform,sql,communication,redis,machine learning,docker,mongodb,python,django","docker,data science,javascript,kubernetes,machine learning,react",Salvador,Recife,True,False,83,44,102030,121088,senior
22,bachelor,0,4,0.0,0,53196.18758872633,0.8,1.0,1.0,1.0,2,2,0.29949494085919376,poor_match,"sql,django,teamwork,javascript","kubernetes,aws,numpy,machine learning",Porto Alegre,Porto Alegre,True,True,50,91,70242,85937,mid
55,master,26,9,0.25,4,158871.88034444774,0.3,1.0,1.0,1.0,3,3,0.7656038828583367,good_match,"leadership,java,redis,docker,data science,critical thinking,machine learning,time management,git","javascript,pandas,data science,mongodb,java,aws,terraform,fastapi",Fortaleza,Porto Alegre,True,True,71,131,98540,120993,senior
52,bachelor,25,10,0.4,4,151035.15879906886,0.3,1.0,1.0,0.8152173913043478,1,2,0.6493184153318636,poor_match,"adaptability,machine learning,pandas,problem solving,python,git,redis,teamwork,kubernetes,creativity","machine learning,python,fastapi,javascript,flask",Fortaleza,Belo Horizonte,True,True,92,75,36123,56954,junior
43,bachelor,15,7,0.0,1,99761.16602268106,0.3,1.0,1.0,1.0,1,2,0.6193709680578697,poor_match,"django,mongodb,data science,aws,git,numpy,problem solving","redis,fastapi,scikit-learn",São Paulo,Brasília,True,True,33,54,46162,71941,junior
41,bachelor,17,7,0.4,1,120155.87834816992,0.3,1.0,1.0,1.0,1,2,0.7552474650649433,good_match,"adaptability,creativity,machine learning,git,react,communication,flask","pandas,react,machine learning,aws,scikit-learn",Recife,Recife,True,True,43,75,40473,66182,junior
40,master,18,8,0.18181818181818182,2,126391.31676053086,0.8,1.0,1.0,1.0,4,3,0.6231781298810061,poor_match,"git,docker,leadership,node.js,java,communication,time management,pandas","java,flask,javascript,numpy,fastapi,machine learning,sql,node.js,data science,mongodb,kubernetes",Salvador,Belo Horizonte,True,True,72,89,143243,167040,lead
48,bachelor,21,5,0.2,2,113478.89976766503,0.3,0.2,0.8,1.0,1,2,0.5951440407021651,poor_match,"fastapi,terraform,flask,scikit-learn,adaptability","postgresql,javascript,pandas,docker,terraform",Belo Horizonte,Rio de Janeiro,False,True,50,115,47643,67573,junior
48,master,20,10,0.42857142857142855,1,150095.03744416113,0.3,1.0,1.0,1.0,2,3,0.6873111754443801,good_match,"time management,aws,docker,machine learning,java,critical thinking,redis,flask,mongodb,fastapi","flask,pandas,java,redis,kubernetes,django,scikit-learn",Salvador,Recife,True,True,69,103,72708,95792,mid
50,bachelor,25,9,0.2857142857142857,3,152362.86020445917,0.3,0.2,0.8,1.0,2,2,0.4924546749700578,poor_match,"machine learning,problem solving,git,data science,java,numpy,python,critical thinking,time management","kubernetes,postgresql,machine learning,mongodb,scikit-learn,pandas,git",Recife,Rio de Janeiro,False,True,67,119,73543,98612,mid
26,bachelor,0,2,0.0,0,42457.06956803016,0.8,0.2,0.5,1.0,3,2,0.1317961437936207,poor_match,"docker,react","numpy,scikit-learn,machine learning,flask,fastapi,java,terraform,node.js",Manaus,Belo Horizonte,False,False,86,166,96080,123314,senior
30,high_school,1,6,0.0,0,38589.91971430082,0.8,1.0,1.0,1.0,2,1,0.156191848554816,poor_match,"problem solving,git,docker,python,data science,critical thinking","redis,machine learning,flask,react,numpy,django",Recife,Remote,True,True,62,83,61741,92916,mid
41,bachelor,12,7,0.5,1,92326.82728030781,0.3,0.2,0.5,1.0,2,2,0.6942313298772279,good_match,"python,java,creativity,node.js,docker,mongodb,git","data science,docker,java,django",Recife,Rio de Janeiro,False,False,7,144,73886,90356,mid
55,bachelor,33,12,0.25,1,197258.11539471982,0.3,1.0,0.8,0.5363636363636364,1,2,0.4891050515049109,poor_match,"teamwork,leadership,terraform,time management,fastapi,critical thinking,node.js,mongodb,sql,scikit-learn,numpy,communication","aws,numpy,postgresql,flask",Fortaleza,Remote,False,True,110,59,47383,77919,junior
40,high_school,17,5,0.125,3,116818.9931136313,0.3,1.0,0.8,0.3333333333333333,3,1,0.6597690996375435,good_match,"problem solving,git,leadership,node.js,postgresql","java,machine learning,data science,kubernetes,terraform,aws,git,javascript",Recife,Recife,False,True,39,13,92335,116562,senior
40,bachelor,18,10,0.14285714285714285,3,129557.53552085285,0.3,0.2,0.5,1.0,3,2,0.6414296459200324,poor_match,"javascript,communication,problem solving,flask,postgresql,pandas,scikit-learn,docker,leadership,redis","data science,node.js,react,flask,java,fastapi,numpy",Fortaleza,Salvador,True,False,104,128,98134,127895,senior
61,bachelor,33,10,0.42857142857142855,2,190934.47715482677,0.3,0.2,0.5,0.5245901639344263,3,2,0.7015200805684206,good_match,"mongodb,problem solving,teamwork,scikit-learn,kubernetes,critical thinking,postgresql,pandas,redis,terraform","terraform,pandas,data science,docker,kubernetes,django,node.js",Recife,Curitiba,True,False,61,32,96164,122035,senior
45,bachelor,16,11,0.6,2,115031.19930733071,0.3,1.0,1.0,0.7727272727272727,2,2,0.7467711280613746,good_match,"flask,django,python,pandas,time management,terraform,mongodb,teamwork,data science,problem solving,machine learning","data science,git,aws,pandas,flask",Brasília,Belo Horizonte,True,True,66,51,62107,88283,mid
30,bachelor,4,7,0.3333333333333333,2,54571.91462329502,0.8,0.2,0.8,1.0,2,2,0.5291059875840847,poor_match,"python,pandas,terraform,node.js,communication,sql,data science","terraform,python,react,postgresql,flask,git",Brasília,Salvador,False,True,109,113,72709,91909,mid
63,master,41,14,0.7142857142857143,4,228409.35133909908,0.3,0.2,0.5,1.0,3,3,0.830183132528826,good_match,"kubernetes,leadership,terraform,problem solving,communication,machine learning,react,data science,docker,numpy,pandas,javascript,postgresql,django","postgresql,terraform,machine learning,fastapi,sql,numpy,javascript",Brasília,Fortaleza,True,False,11,134,98612,132271,senior
